ds,yhat,yhat_lower,yhat_upper
2023-03-27,21381.61452599513,17115.9089401813,25962.81161851404
2023-03-28,21114.603329080186,16535.565053737533,25622.304150916665
2023-03-29,21013.001794774395,16241.045632758478,25648.334934060484
2023-03-30,21567.406318236004,17318.09710910003,25956.41223545227
2023-03-31,21057.94861715159,16701.141790960435,25517.801888219714
2023-04-01,21452.97078195305,16920.86453288473,25803.065178514986
2023-04-02,21683.606494435844,17089.12906772959,26355.04287215448
2023-04-03,21815.326387664878,17397.897622500863,26357.70601626634
2023-04-04,21511.983170221967,17285.09527283282,26553.394572125482
2023-04-05,21365.5686577077,17151.118578395122,25851.266863603036
2023-04-06,21868.105186163644,17409.475178349214,26541.92786731047
2023-04-07,21301.29588968827,16650.639924275885,25953.43473903857
2023-04-08,21635.152183521084,16609.95362512232,25842.01679232153
2023-04-09,21802.525993428837,17047.411935834127,25972.896711424528
2023-04-10,21870.60612867491,17096.7152560402,26264.585649739503
2023-04-11,21504.915789799834,17049.075280666148,26046.316437542464
2023-04-12,21299.02468790419,16849.26424857721,26079.91666267981
2023-04-13,21746.399452066144,17138.751360359915,26448.51634454983
2023-04-14,21130.01788102711,16447.25831567663,25280.512638990735
2023-04-15,21420.966285777315,16924.496411276334,25683.630186095153
2023-04-16,21552.948179289153,17009.332997580837,26313.860439134784
2023-04-17,21593.764219192093,17122.11945145891,25910.9388269384
2023-04-18,21209.3006852081,16217.669756921581,25446.74776721543
2023-04-19,20993.240036535462,16445.83371462131,25421.1804459771
2023-04-20,21438.91707432196,17159.873435052355,26059.12447387582
2023-04-21,20828.94590262243,16125.785837454821,25405.73224586266
2023-04-22,21133.836375096813,16699.33595141124,25520.22078230455
2023-04-23,21286.527547973885,16751.07015237081,25850.782788342593
2023-04-24,21353.897158081796,16516.939775309093,25928.735364265023
2023-04-25,21000.78339869988,16169.07050083921,25464.424102379286
2023-04-26,20819.73143954247,16442.739221488624,25538.101849351347
2023-04-27,21302.887061935347,16794.912511993716,25696.419842336865
2023-04-28,20731.661428619227,16288.58169774478,25252.80198689475
2023-04-29,21075.38451750239,16194.056566749228,25318.907621730334
2023-04-30,21265.87363224639,16742.1089222557,25792.736588249474
2023-05-01,21368.97498387546,16903.89154743537,25837.64010592156
2023-05-02,21048.61370399746,16332.817552039283,25016.85369379309
2023-05-03,20896.56396196479,16579.96234159674,25563.174498827364
2023-05-04,21404.360942321142,16908.031890207887,26115.64729091791
2023-05-05,20852.978262668905,16343.572623717886,25238.010507530507
2023-05-06,21211.488107654182,16952.08912872552,25736.374339037782
2023-05-07,21411.630429494457,16785.363045540675,25988.76500800483
2023-05-08,21519.34933213544,16998.60462184856,25884.877911228185
2023-05-09,21198.83231450753,16626.324395250587,25901.65088912267
2023-05-10,21042.264517046224,16806.060199892192,25692.37836165163
2023-05-11,21541.720361703316,16922.36007278698,25929.478485521562
2023-05-12,20978.81692612313,16419.844257686116,25399.573492087366
2023-05-13,21323.34719355706,16710.282376983327,25919.180309774732
2023-05-14,21507.820470490922,16679.52209767114,25797.029165727934
2023-05-15,21598.96908007666,16997.31143463887,26142.422812285433
2023-05-16,21261.75800212871,16769.298646051095,25987.184638403865
2023-05-17,21089.110594335132,16630.260459541347,25622.98229946111
2023-05-18,21573.773717127697,17260.362037594063,26232.64181956849
2023-05-19,20997.94746131856,16552.75488660735,25171.71842204266
2023-05-20,21331.898374071567,16442.927199898873,26030.019356466404
2023-05-21,21508.484102357357,17030.989242073065,25916.788067585043
2023-05-22,21594.649043794816,17055.91258315774,26067.315505260976
2023-05-23,21255.427998121264,16894.756587663553,25657.558001670594
2023-05-24,21083.671108132177,16749.23440094951,25857.49163795353
2023-05-25,21571.91339492218,17190.463708333027,25838.593942541884
2023-05-26,21002.0138990263,16435.274040065317,25513.785717229624
2023-05-27,21343.782972566205,16889.801746014884,26077.923680804866
2023-05-28,21529.52514058284,17154.540675032425,26382.577517296086
2023-05-29,21625.556486533504,17160.372276649,26082.021475031524
2023-05-30,21296.232807496483,16655.164394449803,26160.198039772218
2023-05-31,21133.70099149827,16432.235449146625,25504.860681108315
2023-06-01,21629.796023974865,16976.149443984683,26246.04818213763
2023-06-02,21065.70770414959,16500.978091458637,25754.33983493564
2023-06-03,21410.634682772896,16845.5905181595,26252.377478565115
2023-06-04,21596.35233219967,16888.253432949776,26158.816386049366
2023-06-05,21688.752552100832,17033.43808599329,26139.7802546946
2023-06-06,21351.890986997125,16817.859977081087,25979.78580425841
2023-06-07,21177.75344544666,16999.95764996905,25474.78922888384
2023-06-08,21658.163392950704,17120.731226298005,26136.785182633826
2023-06-09,21074.454209121748,16407.972087599184,25512.74272644595
2023-06-10,21396.123587360733,16885.357490463448,25926.238275359443
2023-06-11,21555.396521509192,17064.541375073535,25877.86043311584
2023-06-12,21618.755071203865,17304.224692431144,26098.860959864833
2023-06-13,21250.97066527774,16829.775346955194,26137.487972887437
2023-06-14,21044.85113226509,16586.30891334641,25629.42789760991
2023-06-15,21493.124903525597,16829.42354413581,25751.690766477986
2023-06-16,20878.086767746972,15885.229339275265,25459.154370830354
2023-06-17,21170.22335109761,16674.285492059436,25741.482512143386
2023-06-18,21302.745643129754,16802.54702536725,25673.53740151959
2023-06-19,21343.087702761342,16581.351010097016,25963.82254683135
2023-06-20,20956.908242222216,16606.513643479924,25441.124681354075
2023-06-21,20737.808254145533,16413.68563372261,25122.971907541
2023-06-22,21179.18804087842,16926.058486847913,25981.063987373866
2023-06-23,20563.86888986179,15913.745559490184,25095.69181833357
2023-06-24,20862.698345437566,16405.037068390044,25344.791593362836
2023-06-25,21009.067062295482,16038.260734678785,25624.918050711887
2023-06-26,21070.39690844943,16629.718934736775,25472.965946947137
2023-06-27,20712.137400965526,16129.91124233579,25403.478209728473
2023-06-28,20527.483864570728,16017.589140214468,25136.334035749005
2023-06-29,21009.24072932539,16440.44828203868,25483.421493735812
2023-06-30,20439.455098125083,15514.29927717629,25002.138302051022
2023-07-01,20788.03925381217,16662.513055152853,25286.728884677093
2023-07-02,20987.309650792482,16530.72023843868,25774.038343636246
2023-07-03,21103.501471442436,16478.626906974852,25675.116249931067
2023-07-04,20800.795112576114,16463.62989300125,25387.457408974096
2023-07-05,20671.067164571607,15976.812264244792,25081.037365098873
2023-07-06,21205.788386262226,16793.603265885726,25616.40344181735
2023-07-07,20685.6928343868,16211.949740032649,25210.880312248926
2023-07-08,21079.43581476981,16465.69628457958,25434.000497345736
2023-07-09,21318.16719621908,16880.78800429799,25887.356738322065
2023-07-10,21467.07819143915,17121.787371059796,26060.623053648993
2023-07-11,21189.457050661673,16478.29981692338,25763.294796365048
2023-07-12,21076.46539418274,16599.27795064688,25804.74234500947
2023-07-13,21619.056957981906,17093.78633527022,25961.58867063231
2023-07-14,21097.662310893884,16402.339963827355,25756.235803749314
2023-07-15,21480.856756159865,16828.65047772947,26129.82341837344
2023-07-16,21699.937661563228,17131.208039654637,26060.76062945645
2023-07-17,21820.469201250176,17196.16045771626,26322.172536107344
2023-07-18,21506.32998403892,16724.56978140251,25889.352508198477
2023-07-19,21349.47552009276,16669.373893614847,25615.936026406824
2023-07-20,21841.837668180455,17331.618419790375,26571.616831437837
2023-07-21,21264.98514986247,16689.028068226915,25932.28533343338
2023-07-22,21588.763006073685,17352.68028932437,26007.998961174282
2023-07-23,21745.838020947373,17180.002016959617,26245.022140522073
2023-07-24,21803.208962414006,17170.733887433184,26219.998121901725
2023-07-25,21426.2180698735,16886.897484824673,26051.79498170897
2023-07-26,21208.27671034399,16495.31508300648,25732.14165231128
2023-07-27,21642.728348486882,17283.061018564887,26176.68060202926
2023-07-28,21012.473896493782,16435.058516005836,25677.660033529628
2023-07-29,21288.57825708659,16661.677415364946,25597.65232459202
2023-07-30,21404.785952780196,16851.52435136431,26104.6558922487
2023-07-31,21429.00546548343,17143.817428340066,25612.363398488826
2023-08-01,21027.29937627886,16520.606077986453,25745.895377133296
2023-08-02,20793.593753687954,16604.051322207666,25481.999356426164
2023-08-03,21221.530316215954,16417.476485681564,25717.648528049154
2023-08-04,20594.086659854493,16171.535071934273,25145.617476105373
2023-08-05,20882.183428013224,16395.681019330645,25448.101795011895
2023-08-06,21019.206220816744,16601.70043134497,25903.361956339097
2023-08-07,21072.501615942052,16533.87890678462,25501.89146847482
2023-08-08,20707.38399244712,16183.748350542299,25253.277095598267
2023-08-09,20516.866074475074,15914.143035718198,25086.6620473402
2023-08-10,20993.536073235096,16467.107801427388,25574.10025406095
2023-08-11,20419.2059750731,15910.022336787935,24664.672617192256
2023-08-12,20763.549037556102,16520.43880417665,25237.405427687485
2023-08-13,20958.653427108908,16326.818334661293,25458.32408106293
2023-08-14,21070.550484953725,16544.45788584815,25589.430504973847
2023-08-15,20763.253431459267,16165.02908646902,25271.828760139513
2023-08-16,20628.51857414845,16270.008889515042,24845.914620975007
2023-08-17,21157.75110033719,17000.820697630497,25722.23856307218
2023-08-18,20631.679281037643,16272.106105092276,25791.5153130557
2023-08-19,21019.014523286558,16303.290950402006,25586.33409946386
2023-08-20,21251.02369210442,16720.220022825848,25835.206105197012
2023-08-21,21393.071802574734,16803.831468053144,26023.043005367595
2023-08-22,21108.67063896999,16615.77961288823,25805.22946563075
2023-08-23,20989.24525347877,16525.63160924778,25760.897760992208
2023-08-24,21526.040450558776,17013.977039491263,25862.91508149964
2023-08-25,20999.791244206706,16378.598934576432,25887.990027012645
2023-08-26,21379.375012546858,16653.521182552093,26165.7775810678
2023-08-27,21596.37217317798,16851.07744186735,26114.662623470445
2023-08-28,21716.593980893987,17110.704421792965,26035.479846816812
2023-08-29,21404.11358838203,16763.652881963913,25976.470254246222
2023-08-30,21251.012965240774,16879.9787342097,26084.81970959133
2023-08-31,21749.268464229703,17043.892893188604,26323.016893691747
2023-09-01,21180.39972041272,16900.65816250616,25708.497055094296
2023-09-02,21514.10029901291,16899.06364985171,25971.56781663814
2023-09-03,21682.777577619876,17059.86606709778,26152.699423407517
2023-09-04,21753.061076300262,17307.30935318734,26079.831007668166
2023-09-05,21389.81591893339,16948.539299360113,25719.421912371603
2023-09-06,21185.87447831391,16825.13046961241,25797.042646949027
2023-09-07,21633.90935239296,17532.762591118,26034.282469099202
2023-09-08,21016.072607147496,16625.946755468707,25721.690516009457
2023-09-09,21302.619837502512,16742.90769931902,25773.53827249871
2023-09-10,21426.446550991644,16792.520399864377,25926.554988612155
2023-09-11,21454.59599254987,16981.056176042533,25902.639273138757
2023-09-12,21052.274890095345,16407.420162110186,25725.98937094616
2023-09-13,20812.589871096792,16039.126817175662,25345.99019211095
2023-09-14,21228.42730912356,16593.628927307145,25747.49663666071
2023-09-15,20582.10107765012,16012.600914223212,24941.363291659654
2023-09-16,20843.98625219903,16636.03908343728,25378.38694830139
2023-09-17,20947.065723235508,16176.929771788931,25366.62255655049
2023-09-18,20958.448284626975,16432.307333885394,25429.777562398405
2023-09-19,20543.394133821315,16240.091154516967,25411.7626179401
2023-09-20,20295.06002101401,16009.071684692548,25205.382158275745
2023-09-21,20706.38634400654,16173.526155995092,25332.462166611476
2023-09-22,20059.75027174004,15514.408228523103,24617.75772334828
2023-09-23,20325.60262716685,15263.781863467864,24828.233881359498
2023-09-24,20437.015277566607,15777.263149703715,24883.363211292573
2023-09-25,20461.197488186324,16191.776893885488,24768.571303627177
2023-09-26,20063.517176792342,15800.157453945783,24648.289032231445
2023-09-27,19837.23942031436,15269.56744966296,24287.047166618082
2023-09-28,20275.404733282485,15720.375055614717,24729.172320638987
2023-09-29,19660.47152711543,15444.134771778921,23836.102037709807
2023-09-30,19962.940899422738,15577.67410192812,24295.31499638216
2023-10-01,20115.890998611536,15606.293953193614,24427.596773335947
2023-10-02,20186.479978501022,15860.824474095061,24734.82905489906
2023-10-03,19839.954082010325,15749.782331100258,24250.174963047935
2023-10-04,19669.373827184525,15107.948663291594,24307.298287385565
2023-10-05,20167.481436160437,15709.150592226939,24617.235738121748
2023-10-06,19616.33451254805,15185.59152752066,24139.998274530404
2023-10-07,19985.92466562488,15515.558345965945,24452.346778852643
2023-10-08,20208.70880730742,15693.666007714759,24686.24782440302
2023-10-09,20351.11252883247,16113.951484179872,24974.055947306246
2023-10-10,20077.542382713647,15539.964380857049,24512.928174434765
2023-10-11,19980.120210099867,15742.871831682029,24473.5524590462
2023-10-12,20550.562690683204,15794.435837440331,25573.593966933575
2023-10-13,20069.831020655824,15718.386650375236,24775.344447864078
2023-10-14,20506.769178677692,15647.111143076128,24814.678300596508
2023-10-15,20792.65813137093,16200.700920929165,25428.25501216728
2023-10-16,20992.744882081133,16491.586501771326,25528.95112062828
2023-10-17,20770.28256803933,16304.344330565464,25340.128634623994
2023-10-18,20716.294024190618,16161.534904147318,25330.979101796063
2023-10-19,21321.481186924997,17055.985230024377,25843.199120015444
2023-10-20,20865.904380114298,16530.258598393026,25407.756920915173
2023-10-21,21317.649046227805,16412.852685910853,25974.65345485832
2023-10-22,21607.406370053737,17239.34166531729,25927.896616750684
2023-10-23,21800.025815952686,16813.57115011706,26031.297263680008
2023-10-24,21558.574950571023,16899.158280741827,26047.07145170096
2023-10-25,21474.118213010795,16811.167015069244,25978.44088407561
2023-10-26,22037.63635268052,17484.91115978589,26652.08939499171
2023-10-27,21529.71005062302,16896.02856689455,26288.592519597034
2023-10-28,21919.184907473245,17537.98168046524,26523.216677118246
2023-10-29,22137.744029104855,17731.927080131532,26563.202388182155
2023-10-30,22251.446190239396,17867.192876977177,26609.25162374405
2023-10-31,21924.765087626987,17614.790892415753,26615.07245114069
2023-11-01,21750.341670423702,17113.771142911817,26360.652244955963
2023-11-02,22220.871771608377,17998.71307181642,26879.76753315075
2023-11-03,21618.753230970524,17091.89144699626,26089.275769260195
2023-11-04,21914.710523164045,17453.84723754487,26294.110861486013
2023-11-05,22042.32408834094,17341.947450392465,26718.516930622034
2023-11-06,22069.52342332159,17668.969592185545,26761.503340218107
2023-11-07,21662.580608057775,17133.56196984548,26076.90195505049
2023-11-08,21415.817468426158,17231.175252452085,26169.07087106852
2023-11-09,21823.449833367296,17263.25635656619,26646.53345368665
2023-11-10,21169.194294614328,16748.803453565968,25583.27851939545
2023-11-11,21424.85664926376,16999.945432342876,25904.540752816658
2023-11-12,21524.830304014566,16637.107152545654,25973.169586536078
2023-11-13,21537.5646619823,17115.08424466514,26340.172980933738
2023-11-14,21129.540981345155,17000.84612808445,25483.28750463219
2023-11-15,20894.969546465898,16190.633820368475,25212.964487155474
2023-11-16,21327.632052195968,16638.305803001076,25755.916965847555
2023-11-17,20710.49483843451,16367.503077176827,25269.77424055711
2023-11-18,21014.31215933804,16398.98385999151,25528.158147128655
2023-11-19,21172.147540336508,16523.934211351883,25696.547764766932
2023-11-20,21250.872790212503,17016.31027011269,25839.322236945296
2023-11-21,20915.181483750297,16078.599996698344,25705.67448495228
2023-11-22,20757.32987650558,16227.438458270584,25273.576155047478
2023-11-23,21269.02808822747,16869.70437533874,25775.308713043905
2023-11-24,20731.10596932312,16123.911562442203,25411.949357591457
2023-11-25,21112.17148436982,16668.690923038754,25801.23274764863
2023-11-26,21343.18822325131,16687.41583365033,25802.517078832003
2023-11-27,21489.03011073321,16820.109135244813,25930.453257629088
2023-11-28,21212.5486204547,16665.032016610963,25747.61001836793
2023-11-29,21104.363973763393,16961.400782909437,25796.371179123606
2023-11-30,21654.801748960097,17444.490075494556,26189.141144755697
2023-12-01,21143.59801459562,16559.97524301217,25736.995569439292
2023-12-02,21538.589668111053,17152.582026071155,26001.15347114666
2023-12-03,21770.315620683625,17379.49444191953,26369.146833223313
2023-12-04,21903.586137009785,17231.93715397543,26545.207802241013
2023-12-05,21601.555120284116,16886.43583105669,26213.917401214192
2023-12-06,21455.50654718225,16991.322652736537,26327.24971301923
2023-12-07,21956.776478046446,17773.56090163105,26809.106703431404
2023-12-08,21386.43402017474,16562.74519156348,25418.273561918817
2023-12-09,21713.938455768046,16866.09255131581,26203.386883122985
2023-12-10,21871.698959036017,17638.019464600307,26231.471634762845
2023-12-11,21926.595235083067,17350.589474218446,26440.525234523568
2023-12-12,21543.995095423383,16958.95351938969,25931.011081160552
2023-12-13,21317.48159312422,16685.94414096667,26161.088337865236
2023-12-14,21740.712694069334,17145.55621732668,26636.088814166073
2023-12-15,21097.038520150698,16208.276158514474,25532.044579544803
2023-12-16,21358.09509134594,16677.07486058587,25888.595146915337
2023-12-17,21458.302718501433,16724.17554509559,25907.040813600004
2023-12-18,21466.329071414875,16922.531334682593,25744.040641561493
2023-12-19,21049.054546918564,16604.260548060418,25605.442531634384
2023-12-20,20801.2540427057,16175.60340360608,24918.810965933066
2023-12-21,21217.419427097437,16498.775109806324,25877.93788301954
2023-12-22,20581.34884723423,16189.6094197708,25011.58018131733
2023-12-23,20864.72267012115,16098.11315422672,25448.711372178568
2023-12-24,21001.594810139348,16583.154959055584,25576.500734671015
2023-12-25,21059.859784705764,16542.00521014017,25694.924432200154
2023-12-26,20705.23314349412,15896.364029967042,25317.48727149528
2023-12-27,20530.95909790488,15962.974400094114,24876.902533606488
2023-12-28,21029.669066628863,16517.791924353485,25506.2258910754
2023-12-29,20483.016423152138,15782.232162951168,24971.08924658244
2023-12-30,20860.306121085585,16276.925740827273,25316.80576282125
2023-12-31,21093.04659865099,16858.600072630667,25564.992329673547
2024-01-01,21246.48275244485,16406.50354153562,25490.223340995428
2024-01-02,20983.645915453984,16040.73634350087,25214.63944223407
2024-01-03,20895.132841587012,16416.788204745342,25312.406019426002
2024-01-04,21471.03552268099,16744.810923043802,26113.83678163445
2024-01-05,20990.645218969312,16313.332311912161,25409.603367542324
2024-01-06,21421.147510497147,16766.49945457696,25733.870462322375
2024-01-07,21692.23398922206,17028.073583355806,26284.443021542094
2024-01-08,21867.687738441473,17612.1488402258,26457.049656118765
2024-01-09,21609.477066637995,16747.223573880525,25941.28071539629
2024-01-10,21507.568259642572,17186.831589152338,25970.735207482037
2024-01-11,22051.878189923384,17423.091502475632,26896.181778904614
2024-01-12,21521.98946421979,16953.371856857673,26222.52040239046
2024-01-13,21885.844522620882,17200.13950018413,26710.76614869021
2024-01-14,22074.34423297507,17432.85006400305,26333.882033954887
2024-01-15,22152.908371299127,17613.667788463066,26992.707855933695
2024-01-16,21785.533022348478,17315.54249981241,26219.120715655066
2024-01-17,21564.556527691024,17145.66332608626,26235.34641121088
2024-01-18,21982.555971593847,17545.2389729697,27008.324096794313
2024-01-19,21321.9982881299,16843.716117460302,25616.2139236702
2024-01-20,21553.864021832862,16910.500475336292,26009.58953589165
2024-01-21,21612.171079450472,17212.15700919279,26270.585067052572
2024-01-22,21565.457784332946,16910.64877165737,26066.52565988916
2024-01-23,21080.76226508082,16787.327816300036,25428.848562570212
2024-01-24,20753.311826768982,16501.970132348797,25528.175808293017
2024-01-25,21078.346286013893,16632.198556005907,25648.416991441718
2024-01-26,20340.701261004797,15457.92881425167,24823.689465094936
2024-01-27,20513.371222489543,15886.068803693668,25309.309114543328
2024-01-28,20531.981235373918,15968.670072421395,24785.002748690993
2024-01-29,20466.228070454003,15872.578196236025,24860.925662052454
2024-01-30,19983.828825005272,15412.023971496432,24535.501438099232
2024-01-31,19680.19151716694,15135.249576326252,24005.182467635448
2024-02-01,20050.232139373416,15299.931662159905,24715.832679691328
2024-02-02,19377.964339995837,14697.328003981838,23884.403204492763
2024-02-03,19635.08138618332,15079.225940018552,23947.682818454276
2024-02-04,19755.4588576702,15232.73124330557,24604.671735459393
2024-02-05,19806.63795714563,15214.68863735295,24156.145337548696
2024-02-06,19453.82648893491,15259.572934462392,23931.73589114056
2024-02-07,19289.63062023988,14878.307376434594,24182.218802744144
2024-02-08,19805.940331543356,15411.256130407992,24687.34454875712
2024-02-09,19283.592961140865,14430.658035140505,23729.0901424164
2024-02-10,19691.032593848577,15171.08498009694,24186.155833435696
2024-02-11,19958.891753455486,15825.428519711655,24733.571477125144
2024-02-12,20151.553255196155,15383.61215454763,24627.48705184159
2024-02-13,19931.227269202263,15531.339882638034,24487.735496688423
2024-02-14,19887.754766803886,15154.851133174436,24332.89890132503
2024-02-15,20510.55844650083,16061.392182702177,25013.84422792724
2024-02-16,20078.36390081528,15503.028476232956,24760.8592796049
2024-02-17,20557.90734391525,15633.92369236284,25167.869864288772
2024-02-18,20878.555178518185,16260.4714170019,25068.47963589251
2024-02-19,21103.892360970043,16515.726597407353,25412.44393434941
2024-02-20,20895.814010382812,16396.938262506283,25303.914002137055
2024-02-21,20844.331158067533,16596.652806476985,25664.54545470088
2024-02-22,21439.51177048365,16487.61254974989,25839.239336101542
2024-02-23,20961.18016604154,16352.021794665601,25051.289168840758
2024-02-24,21377.591811281214,16771.657862407294,25912.011168310808
2024-02-25,21620.009727897897,16992.738976830507,26150.393689168366
2024-02-26,21754.240682339634,17439.167906278573,26229.189144650172
2024-02-27,21444.667042322504,16703.81152118317,25753.18985109546
2024-02-28,21283.986820537237,16687.98474934164,25739.534193225118
2024-02-29,21765.084803487887,17283.384843513948,26329.72614609129
2024-03-01,21170.65974301991,16682.814806041228,25922.923394000813
2024-03-02,21471.82649539774,16995.491162775877,25855.10342453152
2024-03-03,21602.62122961793,17341.050219043223,26149.5565222247
2024-03-04,21631.469707497752,17115.222673009142,26315.141929913992
2024-03-05,21225.156242819492,17064.156771849037,26143.007530910836
2024-03-06,20978.507429733403,16252.889476859598,25078.383138220535
2024-03-07,21386.214914980443,16840.724317989992,25861.730940283236
2024-03-08,20732.42333972143,16161.072566543253,25408.50604009363
2024-03-09,20989.30322759622,16602.50676241506,25569.163750129017
2024-03-10,21091.537554687307,16348.52810521964,25742.2642383954
2024-03-11,21107.782327099092,16667.200211026055,25527.629176376027
2024-03-12,20704.63880035771,16443.162875658516,24930.113299522694
2024-03-13,20476.351164647578,16020.049879615486,25019.977828711686
2024-03-14,20916.653421849973,16488.143914399217,25173.95491030036
2024-03-15,20308.39076786952,15975.144249643778,25033.254657971815
2024-03-16,20622.134206189425,15933.13298896922,25046.772532076706
2024-03-17,20790.71587126007,16045.556582356383,25103.093881798446
2024-03-18,20880.743960551994,16601.746696801165,25647.92145430428
2024-03-19,20556.633355147602,16265.250595237816,25075.51912568461
2024-03-20,20410.364113627482,15991.321032243673,24914.161801256123
2024-03-21,20933.389888847614,16518.69214730879,25438.984189395473
2024-03-22,20406.319913040486,15985.833354951774,24868.839507385954
2024-03-23,20797.5916634001,16288.593993125874,25120.018153748024
2024-03-24,21038.060170819426,16091.90118346323,25779.286792736024
2024-03-25,21192.56149294184,17006.81495248236,26125.735564450977
2024-03-26,20923.985227007237,16661.480888930906,25267.72746209962
2024-03-27,20823.067248191815,16438.690499653687,25305.523373293825
2024-03-28,21380.323952108924,17067.34208023938,25796.206979969462
2024-03-29,20875.751122772173,16263.676805874138,25333.19611425687
2024-03-30,21277.504270910526,16987.772770870928,25890.461319325823
2024-03-31,21516.486398221226,17014.168112762763,25917.415336561313
2024-04-01,21657.9009574524,17225.58016109547,26184.93413299852
2024-04-02,21365.305377150857,16771.591181169548,25885.746941659167
2024-04-03,21230.377056529323,16551.60944866618,25641.75749250827
2024-04-04,21744.81403117055,17334.20194067687,26401.60867317987
2024-04-05,21189.9945255473,16693.603920341444,25722.345716195345
2024-04-06,21535.613470722885,17233.958862091215,25956.35766327515
2024-04-07,21714.223277455676,17121.962583328655,26145.705451255497
2024-04-08,21792.738030865148,17140.84738971165,26238.960174439035
2024-04-09,21436.437892432798,16769.539759891955,26017.06709111924
2024-04-10,21238.687011618193,16336.518179719473,25849.29005740655
2024-04-11,21692.78848508835,17559.550905872413,26192.433584990915
2024-04-12,21081.601819774125,16451.678025492543,25763.95162917626
2024-04-13,21376.14208781102,16590.32917500959,25884.08151674491
2024-04-14,21510.08901294599,17082.40564430488,26000.367809668765
2024-04-15,21551.26591936629,17135.3648671738,26309.659438212602
2024-04-16,21165.625890157473,16855.07637378588,25608.036945653686
2024-04-17,20946.958783509126,16536.1148148301,25478.90546603436
2024-04-18,21388.74276861819,17162.670209157015,25859.468007219784
2024-04-19,20773.76574054035,15984.172501199198,25348.02064535859
2024-04-20,21072.73549090007,16844.359960547663,25545.244502074285
2024-04-21,21218.80636355134,16884.74543953889,25488.07000893906
2024-04-22,21279.081625484483,16529.511516560146,25620.695585663514
2024-04-23,20918.62806206042,16591.46812125906,25409.29840203713
2024-04-24,20730.215449590185,16234.61300373977,25096.90324332714
2024-04-25,21206.203494433856,16893.000293880246,25887.658203768668
2024-04-26,20628.20045292252,15983.424383839942,25032.466527150747
2024-04-27,20965.711136669004,16447.2766610013,25444.9039704026
2024-04-28,21150.70086574594,16258.4205005846,25872.536040602867
2024-04-29,21249.13348348532,16618.74443167587,25752.955029810593
2024-04-30,20925.018880105214,15853.353975299126,25208.455558777947
2024-05-01,20770.181748922292,16521.814991216288,25020.82609592454
2024-05-02,21276.173346846517,16787.76876398355,25539.38477411832
2024-05-03,20723.949818557197,16464.84017536585,25575.411334144035
2024-05-04,21082.53430458807,16641.92837446048,25178.138138493363
2024-05-05,21283.589095068663,16856.764707011247,25977.764001020063
2024-05-06,21392.95583205754,17135.927589806037,26072.070021294112
2024-05-07,21074.699286882445,16265.89066552054,25949.099011059545
2024-05-08,20920.866700094983,16633.62845725093,25754.22935900965
2024-05-09,21423.384892955306,16834.625871028857,26029.182942348347
2024-05-10,20863.719304384605,16403.88533439471,25574.124960132627
2024-05-11,21211.512904347685,16823.532700298758,25582.07423386532
2024-05-12,21399.132087770053,17069.853164584638,25954.506175735518
2024-05-13,21493.17847779188,16952.49730843045,25707.7416234009
2024-05-14,21158.50314415472,16822.365961864143,25709.716314860554
2024-05-15,20987.93622548303,16598.914593576803,25346.674680475306
2024-05-16,21474.155155902103,16617.704460898392,25830.36911053623
2024-05-17,20899.316600189108,16531.87547460478,25138.691002285497
2024-05-18,21233.670928327218,16884.73832787281,25764.769396385742
2024-05-19,21410.087115711656,16818.405512600428,25863.30388129945
2024-05-20,21495.54765867039,16831.539630928495,26195.32204556282
2024-05-21,21155.150530713378,16854.850302628027,25654.517429916712
2024-05-22,20981.831531651038,16444.76557636192,25368.85325855452
2024-05-23,21468.230426786926,16739.773772518256,25589.246728029815
2024-05-24,20896.32600582321,16333.053860884687,25356.57826641321
2024-05-25,21236.058746782655,16917.282728225662,25798.716528991667
2024-05-26,21419.868660659915,16660.78489512069,25615.6534589939
2024-05-27,21514.207441246996,16986.646178752308,26200.84288132831
2024-05-28,21183.561343187244,16701.30588064934,25778.32099604438
2024-05-29,21020.197417872507,16517.350412330292,25467.668575996253
2024-05-30,21516.055688101984,17191.39323661019,26194.49743829582
2024-05-31,20952.41150598494,16262.513102211777,25396.155328394685
2024-06-01,21298.52585402882,16914.89119751646,26042.69743872685
2024-06-02,21486.210229289016,17123.55091263188,26083.52659620866
2024-06-03,21581.36431890639,17794.76383250717,26130.836697188694
2024-06-04,21248.022021026045,16665.321219960937,25935.931283154056
2024-06-05,21078.11764925814,16696.68695829847,25516.60759099444
2024-06-06,21563.394209782422,16955.208032437502,26174.454000080972
2024-06-07,20985.07742702066,16755.98963425251,25602.2169343864
2024-06-08,21312.532850104093,16590.37448692413,25774.84463647975
2024-06-09,21477.832406605943,17127.61385831689,25786.090203486412
2024-06-10,21547.288501762516,16854.653697321784,26049.113251036193
2024-06-11,21185.491273989068,16627.941790744793,25658.694382562648
2024-06-12,20985.06106723732,16561.527236411628,25252.42753130055
2024-06-13,21438.538390585836,16923.924811988283,25716.25042208528
2024-06-14,20828.035569833344,16160.863744360244,25230.01210107899
2024-06-15,21123.868083642017,16564.608993800215,25488.02768572185
2024-06-16,21259.092722426434,16902.203601320627,26107.206516307677
2024-06-17,21301.01152788608,17088.735522787458,25643.606912993226
2024-06-18,20915.178045413537,16331.252868487098,25166.127902319065
2024-06-19,20695.118904794243,16289.8326252643,24985.71275265845
