ds,yhat,yhat_lower,yhat_upper
2023-03-11,3797.171200337476,3300.9844329877333,4273.087538130223
2023-03-12,3739.3583728984077,3243.7977792808833,4196.754233044087
2023-03-13,3743.0477417412694,3242.3693641575614,4263.300621441905
2023-03-14,3746.0587548442127,3267.2562398220116,4247.881770210858
2023-03-15,3715.126023284116,3230.8746497660004,4221.894949508446
2023-03-16,3700.7492154714305,3233.339805377255,4206.946833396984
2023-03-17,3695.6796136083512,3200.3370699637235,4197.951258709222
2023-03-18,3788.650798870716,3344.1669462729105,4273.873775751943
2023-03-19,3731.370359490675,3272.994554315633,4207.8665283999735
2023-03-20,3735.8762461219026,3254.3360436008065,4230.120050544418
2023-03-21,3739.9637830969114,3258.06583938629,4235.49503805556
2023-03-22,3710.337584019543,3192.4389947990994,4135.763531344453
2023-03-23,3697.4620957378393,3243.6562614407003,4184.012879231033
2023-03-24,3694.048901653969,3188.221718106116,4172.238249511815
2023-03-25,3788.788237568891,3335.2783723962066,4271.069757724403
2023-03-26,3733.3415997039133,3261.0777325356294,4202.466656792045
2023-03-27,3739.699053670544,3239.2500461236973,4219.037544615581
2023-03-28,3745.6072365183427,3245.8138063398806,4228.095380486738
2023-03-29,3717.7222831413283,3219.1309192680174,4207.182796410794
2023-03-30,3706.461383436407,3197.0491124173523,4183.095000656915
2023-03-31,3704.4910832688965,3203.5675980279084,4200.2718677086405
2023-04-01,3800.459764502711,3296.727109256765,4280.575660388744
2023-04-02,3745.991159742574,3234.1636075434376,4243.341512974654
2023-04-03,3753.0425246317955,3240.2169704043217,4228.226950937372
2023-04-04,3759.333380656962,3272.684196824309,4261.592071525217
2023-04-05,3731.4991068820837,3228.2809036057233,4241.824128486241
2023-04-06,3719.9430414697513,3222.000697936985,4216.278866975807
2023-04-07,3717.3251996785766,3199.81812487114,4224.666107996464
2023-04-08,3812.295032828661,3348.4467287222587,4355.61198976122
2023-04-09,3756.4850815196914,3287.2519618598117,4253.954356709695
2023-04-10,3761.8691083875274,3248.921946963695,4267.5901996548155
2023-04-11,3766.190682393102,3266.9348672449833,4231.335824546708
2023-04-12,3736.1164296334214,3211.3928004079166,4211.592399423981
2023-04-13,3722.08764506314,3226.7636016325846,4176.845735343308
2023-04-14,3716.8083708461636,3261.422080920465,4276.202165020082
2023-04-15,3808.9773742922926,3320.251825326836,4293.759621498191
2023-04-16,3750.2808902528523,3217.21730415363,4230.513445402023
2023-04-17,3752.74972793808,3242.914551871904,4229.919340257607
2023-04-18,3754.1867317403003,3241.87501942531,4263.234972299892
2023-04-19,3721.318831354256,3240.890683282709,4255.55364376701
2023-04-20,3704.647398278378,3184.7716401321836,4202.955082504742
2023-04-21,3696.935039163987,3149.4086210176515,4225.367448801009
2023-04-22,3786.936285294372,3278.0289302506444,4273.72451328008
2023-04-23,3726.3890705018157,3255.992626443094,4207.790505143056
2023-04-24,3727.3706254406593,3241.8204960576095,4239.470036809314
2023-04-25,3727.723805703059,3235.615327573916,4234.164717682957
2023-04-26,3694.208116247254,3223.8242628502344,4179.207410547395
2023-04-27,3677.3491750681014,3196.047157280357,4189.597192970664
2023-04-28,3669.924770392211,3189.4139264184446,4143.390023065261
2023-04-29,3760.694991852686,3275.434133645883,4265.533044462771
2023-04-30,3701.393345869906,3213.3363144179675,4154.761303631477
2023-05-01,3704.082497249121,3177.3289170619337,4190.423295555727
2023-05-02,3706.580664276965,3221.246087049689,4208.2703925650885
2023-05-03,3675.612934864401,3209.9927393874436,4193.540958920605
2023-05-04,3661.6612467159257,3148.6747552938587,4142.892536103813
2023-05-05,3657.4511806456576,3205.41156256223,4127.628672978636
2023-05-06,3751.683037028278,3251.088611805246,4214.122063643473
2023-05-07,3696.024089833752,3211.420244507604,4158.492173613383
2023-05-08,3702.4656398193188,3248.565977583405,4197.560357027425
2023-05-09,3708.750867994765,3204.527443917226,4209.9140193761805
2023-05-10,3681.5277277795713,3226.485514782285,4164.531024980306
2023-05-11,3671.200585004126,3148.3439459379138,4144.6515964076925
2023-05-12,3670.4187184454995,3193.5099527095254,4158.442785789381
2023-05-13,3767.8091121657385,3299.3858616023153,4285.420427891824
2023-05-14,3714.9703941314824,3256.1534179120504,4189.023911589787
2023-05-15,3723.831501934596,3266.274443312392,4216.608207969813
2023-05-16,3732.0810375793503,3235.815635428573,4230.600010710706
2023-05-17,3706.321510904032,3229.880948515455,4180.916330643306
2023-05-18,3696.922145555831,3186.3334235351226,4157.6199400650075
2023-05-19,3696.508328150253,3197.7910602401694,4174.232806920341
2023-05-20,3793.695104407803,3309.454307927642,4276.482843800994
2023-05-21,3740.081554562433,3278.008718659103,4240.223988120355
2023-05-22,3747.609612702979,3290.289730023951,4238.639242101202
2023-05-23,3753.993282445852,3297.3945636047124,4250.393203402592
2023-05-24,3725.8724459475206,3266.912246593156,4189.236233553307
2023-05-25,3713.6649448714657,3242.6986757579652,4193.790007312457
2023-05-26,3710.0550259744386,3244.0812551094255,4210.923383683417
2023-05-27,3803.7255743371193,3315.0460949367884,4271.081902962835
2023-05-28,3746.3509926707034,3264.4254329369933,4210.228912489752
2023-05-29,3749.954323906855,3284.8285663492343,4211.849934348503
2023-05-30,3752.334607729727,3268.8894460995893,4235.811948209611
2023-05-31,3720.2187112133483,3186.6293287047215,4215.922175420113
2023-06-01,3704.1113592221122,3250.9153440121313,4214.058128334205
2023-06-02,3696.7815070568104,3213.3019360589165,4144.78885616754
2023-06-03,3786.9925297435593,3275.869874868763,4281.797489428124
2023-06-04,3726.4931380453904,3249.5916264419425,4218.395252581878
2023-06-05,3727.372668986386,3271.5830017522117,4177.795408299473
2023-06-06,3727.486789750754,3237.7389104554445,4203.73268517558
2023-06-07,3693.6078996434467,3241.5465220551714,4192.547161200546
2023-06-08,3676.2739953766095,3183.479327683844,4169.270329056721
2023-06-09,3668.274175739118,3197.1654515890464,4135.78535875571
2023-06-10,3758.378286586589,3286.1100639203646,4251.826210330861
2023-06-11,3698.3276299767035,3192.643867333099,4203.334830849924
2023-06-12,3700.190420057093,3235.5049508184056,4189.399741914849
2023-06-13,3701.7879765181206,3219.768242403799,4192.178106992147
2023-06-14,3669.8459816754726,3194.559935452367,4127.441288182038
2023-06-15,3654.8445247900468,3152.747529905398,4121.311749502279
2023-06-16,3649.5050887559228,3126.8393851313285,4098.7858892623035
2023-06-17,3742.521945914582,3239.3889001490456,4235.1344595940855
2023-06-18,3685.5548499747997,3207.1336828712488,4193.368579998442
2023-06-19,3690.5866336070376,3196.207436352147,4220.1993405067715
2023-06-20,3695.351697915269,3214.35475661376,4128.336442139618
2023-06-21,3666.489612507062,3152.5306347618503,4153.8856073230445
2023-06-22,3654.397513633761,3201.1574057269527,4148.488386283589
2023-06-23,3651.7193886401183,3196.325582751296,4155.797515680012
2023-06-24,3747.0796519592795,3242.3766602073847,4249.312724630957
2023-06-25,3692.0778401642588,3183.3715489045526,4200.8890193353545
2023-06-26,3698.6479798313026,3203.3178710530387,4159.317270591646
2023-06-27,3704.48856379558,3196.13748942832,4160.612511416145
2023-06-28,3676.217310503069,3184.1492908257906,4164.272147461496
2023-06-29,3664.2243577960826,3167.9671830555685,4171.991398450847
2023-06-30,3661.161952201652,3183.094331544386,4131.367472927334
2023-07-01,3755.6780216187585,3281.366562044365,4272.811813280268
2023-07-02,3699.410452032769,3224.9274441460784,4187.331347092396
2023-07-03,3704.3456259380137,3242.256754174477,4203.880618069095
2023-07-04,3708.2471728599626,3239.302248599546,4225.523187158858
2023-07-05,3677.8091321768884,3215.924711612388,4193.059493157739
2023-07-06,3663.507215251384,3171.024176549185,4156.47223828532
2023-07-07,3658.08627303756,3178.7645461356356,4203.261858460983
2023-07-08,3750.2914105378386,3252.289277558931,4256.530671604276
2023-07-09,3691.859629338093,3207.96247338537,4194.9029944926715
2023-07-10,3694.8756221459475,3226.0444904008536,4172.272099226632
2023-07-11,3697.1977399744583,3202.688798936596,4206.775675270971
2023-07-12,3665.608404649275,3155.433792900359,4136.8730996561
2023-07-13,3650.6627264968433,3206.502683260178,4142.622804348822
2023-07-14,3645.173504699236,3151.142789613585,4110.038804264224
2023-07-15,3737.940119610805,3262.2584763453624,4225.808467232246
2023-07-16,3680.737997503093,3202.095700278369,4212.936440479998
2023-07-17,3685.673644615027,3189.213394981652,4183.492007089038
2023-07-18,3690.608684001328,3183.7303725557526,4194.607295822527
2023-07-19,3662.309839675769,3193.421943356275,4147.28603311429
2023-07-20,3651.297337161621,3131.031369473548,4145.57267483483
2023-07-21,3650.3301760446784,3125.8355454336165,4172.256346749814
2023-07-22,3748.135786137012,3265.983687424188,4238.857766922106
2023-07-23,3696.401000915486,3170.9650901839914,4161.096962863016
2023-07-24,3707.128005169945,3244.4761122653063,4194.103593219006
2023-07-25,3718.061289974323,3209.111698807508,4201.122992034499
2023-07-26,3695.839878938077,3200.197200605231,4180.257447460946
2023-07-27,3690.848555656317,3191.8200104278176,4161.912559843995
2023-07-28,3695.706219122804,3225.308649011005,4186.5053377780605
2023-07-29,3798.998805921675,3281.7533337608656,4247.941571006654
2023-07-30,3752.2736344358163,3274.8227040420775,4257.3301035951445
2023-07-31,3767.3987458686306,3265.187367673788,4287.345933325475
2023-08-01,3781.993191408176,3292.076470623636,4303.317209696242
2023-08-02,3762.5824461714656,3310.423540753211,4253.154447094283
2023-08-03,3759.452599107094,3253.484983627272,4258.5335881197625
2023-08-04,3765.1413695447054,3313.6024503604694,4275.636383714127
2023-08-05,3868.173319776637,3343.238761454754,4361.664335213251
2023-08-06,3820.0560579160788,3286.4567311853366,4283.590683139625
2023-08-07,3832.6409549472005,3351.662369214766,4323.680221830506
2023-08-08,3843.554285836017,3392.6342465486514,4333.664904747187
2023-08-09,3819.3529484569676,3326.8336799033914,4285.115721375118
2023-08-10,3810.378395933526,3319.0508808801296,4339.935491520228
2023-08-11,3809.2468332962617,3308.994284995323,4241.446226794301
2023-08-12,3904.5830619017825,3423.106668460523,4406.209432811375
2023-08-13,3848.014793550311,3357.1494514517503,4361.181945974918
2023-08-14,3851.5309988910813,3361.827886143888,4331.786976454612
2023-08-15,3852.9102527347854,3313.8169521588848,4308.90039832716
2023-08-16,3818.8732935746625,3339.77808198896,4344.626503415693
2023-08-17,3799.933505745368,3320.3017112578013,4285.716456965463
2023-08-18,3788.8834554301757,3299.6221071535683,4276.18771614138
2023-08-19,3874.524949801974,3367.2159763590134,4363.473355595187
2023-08-20,3808.658905492642,3304.06569769041,4311.158514497427
2023-08-21,3803.4418062117884,3334.459935556411,4306.524671049054
2023-08-22,3796.8085517992786,3286.470175595265,4306.57313148862
2023-08-23,3755.622251687594,3271.8875896884797,4271.315926576327
2023-08-24,3730.5216269226316,3234.8730202308034,4167.971421642993
2023-08-25,3714.404849993545,3251.913430128783,4190.478365117955
2023-08-26,3796.1573555158006,3329.576246623186,4260.334477965745
2023-08-27,3727.6405857870645,3222.541100831638,4225.012103851778
2023-08-28,3721.0453668361993,3250.719878102956,4247.866354828546
2023-08-29,3714.3159943181026,3209.0948831782684,4212.300194517845
2023-08-30,3674.299346064747,3164.7106799808744,4158.055173532647
2023-08-31,3651.5928095518184,3154.9519478268744,4123.485416084543
2023-09-01,3639.029213677502,3144.130497157315,4136.214717611151
2023-09-02,3725.406269231894,3260.0273427804386,4208.801592557169
2023-09-03,3662.477440410478,3167.3760094198237,4139.92870316324
2023-09-04,3662.3078893926568,3158.3083044046184,4121.062302263995
2023-09-05,3662.701509207537,3199.186627477353,4127.0757716850785
2023-09-06,3630.353288680589,3146.5580218202294,4136.197531495489
2023-09-07,3615.7007176958723,3149.277062581744,4095.012454182781
2023-09-08,3611.4123371709456,3123.757915220612,4076.1387512046176
2023-09-09,3706.1208503430066,3212.4267255230984,4138.665138871333
2023-09-10,3651.417629346013,3163.035857791151,4108.046144885098
2023-09-11,3659.2121723975592,3172.8083970383727,4137.395589285946
2023-09-12,3667.162443942673,3161.79045027793,4155.476666454861
2023-09-13,3641.830264577355,3151.663076935859,4147.510689586261
2023-09-14,3633.5353898079547,3136.00551051723,4123.168919186106
2023-09-15,3634.84632236774,3134.423397294099,4143.14169802516
2023-09-16,3734.3152259231624,3233.6223268430613,4256.905136401489
2023-09-17,3683.473737457478,3155.629929982928,4189.792351296655
2023-09-18,3694.1932098330412,3215.17327528697,4254.897917179208
2023-09-19,3704.115306436946,3184.313191325008,4160.758261073471
2023-09-20,3679.807117770809,3221.5207660422648,4165.822592151547
2023-09-21,3671.614455370298,3156.218319919216,4147.8049417039365
2023-09-22,3672.1513967893898,3220.779953874078,4186.964151169586
2023-09-23,3770.0334903318267,3288.3151944212914,4273.377122187385
2023-09-24,3716.86961030676,3244.3205556044886,4222.142814858002
2023-09-25,3724.6253447730596,3235.744840653213,4192.747669076124
2023-09-26,3731.045326112723,3215.128302285713,4227.308664188675
2023-09-27,3702.8073276736986,3229.205945815314,4175.525655725727
2023-09-28,3690.3725693586653,3173.754499249057,4169.176946481765
2023-09-29,3686.472242745755,3188.4920601013646,4166.750148020762
2023-09-30,3779.837742743419,3275.2674144950242,4298.309238175144
2023-10-01,3722.1915302618804,3197.753837121777,4187.97560263602
2023-10-02,3725.6022892076294,3251.486199791184,4194.016310919204
2023-10-03,3727.9104325909166,3209.101971512193,4176.168443521391
2023-10-04,3695.878258118481,3207.0347127514556,4160.561620424758
2023-10-05,3680.038533349824,3214.345752299349,4199.930964507558
2023-10-06,3673.1796998870072,3164.9660426315995,4167.442694358721
2023-10-07,3764.075209066128,3259.630401060548,4257.507596157419
2023-10-08,3704.4739272226593,3228.783570560265,4187.999258861955
2023-10-09,3706.455275334512,3228.690389868755,4182.222242635622
2023-10-10,3707.8551473957114,3211.7134057755975,4195.670497590965
2023-10-11,3675.416885954139,3189.8420952664715,4148.953859450618
2023-10-12,3659.6410622513163,3185.475221241613,4161.751985219729
2023-10-13,3653.2722080894573,3130.509576715725,4126.703756110339
2023-10-14,3745.029961204556,3273.7518566038893,4250.400652782664
2023-10-15,3686.6015046328407,3216.0514265228685,4126.245838939876
2023-10-16,3689.998902134763,3234.834356189984,4208.988963749732
2023-10-17,3692.987307889721,3223.9478750989642,4191.400184235774
2023-10-18,3662.2382612783745,3203.871077839276,4150.995466920083
2023-10-19,3648.181746956558,3162.5472500683763,4134.767925744442
2023-10-20,3643.4951023912477,3173.9234596040924,4106.573033102369
2023-10-21,3736.8361737205064,3227.274849292273,4215.073241615259
2023-10-22,3679.8375452125338,3205.185421849828,4159.095031591637
2023-10-23,3684.465396346504,3224.9494665063294,4192.564769749551
2023-10-24,3688.448925125528,3214.2827877438363,4177.648811004882
2023-10-25,3658.4345182722423,3152.128570132286,4115.74896176428
2023-10-26,3644.8383285386444,3165.278617175707,4117.72953427906
2023-10-27,3640.3353319531475,3117.1180091043084,4146.765776526799
2023-10-28,3733.592267292029,3231.7412332041185,4247.332910732919
2023-10-29,3676.2431817177253,3203.430827099989,4182.213420120055
2023-10-30,3680.3017257312986,3230.8936669209293,4133.278752979942
2023-10-31,3683.5350338447524,3235.4795139173784,4174.104878263676
2023-11-01,3652.63454553779,3168.752089113083,4160.068783890129
2023-11-02,3638.0669070877525,3125.012188088277,4081.745363923765
2023-11-03,3632.561193558645,3111.984422429559,4110.327131722132
2023-11-04,3724.8399105501267,3264.069373032296,4262.634210482862
2023-11-05,3666.610672890642,3181.729025033484,4174.070062130288
2023-11-06,3669.9221971938923,3171.5534750716956,4173.037632256215
2023-11-07,3672.590638297664,3206.9020166565297,4136.407898973795
2023-11-08,3641.3505474427,3163.0911709379025,4110.701785652629
2023-11-09,3626.704212603459,3127.1113406457243,4137.718091797495
2023-11-10,3621.4075540301296,3152.85051635611,4072.5195251148316
2023-11-11,3714.2000747024103,3247.0850328317347,4210.540725009603
2023-11-12,3656.795794817004,3165.1537229170863,4179.134379432538
2023-11-13,3661.2388301102033,3203.064628173593,4150.153060531862
2023-11-14,3665.32965725793,3171.8477012250164,4171.917948366555
2023-11-15,3635.7763474244857,3136.8879740846655,4106.660076344853
2023-11-16,3623.0445215208183,3113.77269699524,4077.318723294728
2023-11-17,3619.8441835314,3177.499839437402,4095.8943122405603
2023-11-18,3714.8609055648426,3230.313854324967,4184.192729818545
2023-11-19,3659.7482591188086,3199.9339582291827,4173.0647117181325
2023-11-20,3666.4851101289323,3196.3508842008364,4169.881458001208
2023-11-21,3672.8037724220308,3186.0129031679053,4158.24304612634
2023-11-22,3645.343247014258,3155.6161331749468,4162.0714346025525
2023-11-23,3634.5012436705174,3145.1500683048266,4129.0092596555305
2023-11-24,3632.923082050724,3101.2912016261525,4096.45590542432
2023-11-25,3729.234886813866,3266.15376870954,4210.678326707062
2023-11-26,3675.0379132934722,3136.732649209662,4171.262006357044
2023-11-27,3682.2675664519907,3190.042372831029,4189.207353993875
2023-11-28,3688.623057414735,3197.289792538128,4175.942891230095
2023-11-29,3660.721880628078,3160.9059679026113,4148.629872035578
2023-11-30,3648.95277082343,3149.295121604682,4120.379515722478
2023-12-01,3645.965208056323,3165.655897732548,4158.629771570319
2023-12-02,3740.4028651136887,3222.72096561976,4228.061715802326
2023-12-03,3683.8969845527636,3208.0222629280834,4207.147146471162
2023-12-04,3688.427441373618,3201.0861982868605,4147.573277815467
2023-12-05,3691.7490567012333,3233.9929668695254,4155.256517459271
2023-12-06,3660.54575227527,3206.6598170780626,4188.760267118714
2023-12-07,3645.282038711842,3166.5696169551907,4106.282057941514
2023-12-08,3638.690780759674,3175.3445151322576,4136.768760077527
2023-12-09,3729.50467736718,3270.085554229164,4237.116975393179
2023-12-10,3669.4483323538284,3179.9197177305964,4148.995319568676
2023-12-11,3670.5945322814996,3186.9611944824674,4130.319312921169
2023-12-12,3670.7907429695874,3210.0880179232627,4149.357180489389
2023-12-13,3636.8100863418513,3176.371020658926,4093.0290568710147
2023-12-14,3619.2005448048876,3127.3143988796537,4080.367730240389
2023-12-15,3610.770556529012,3122.8782808554843,4085.7536353806795
2023-12-16,3700.3184955587876,3204.732942566877,4182.473175769934
2023-12-17,3639.6229643855013,3141.2910439938164,4127.825898552513
2023-12-18,3640.797561775202,3178.9034179617215,4117.51226509401
2023-12-19,3641.7161766961162,3147.7008447247485,4112.637004363387
2023-12-20,3609.163101598463,3149.2180637568313,4106.1274798773775
2023-12-21,3593.681735235335,3084.215229840003,4076.5550527537916
2023-12-22,3588.060052188589,3066.8092007977475,4047.293947444752
2023-12-23,3681.0603373618756,3208.0806973344174,4200.9736059451225
2023-12-24,3624.4101078442627,3159.94734598036,4133.794114847425
2023-12-25,3630.1578703368946,3161.459658200764,4110.232983651383
2023-12-26,3636.099741434267,3148.606562602236,4121.189544921894
2023-12-27,3608.931192158295,3104.3578245288522,4075.590974749005
2023-12-28,3599.09764762084,3105.669144428479,4068.110643442715
2023-12-29,3599.2820732708833,3098.2504326018893,4061.986391688256
2023-12-30,3698.136995058042,3207.228749990735,4142.389964021041
2023-12-31,3647.2778210918814,3110.5582207344023,4157.834791390423
2024-01-01,3658.6410556766946,3169.2779542154512,4152.909338092688
2024-01-02,3669.9133746561924,3194.5142583975253,4149.778585682314
2024-01-03,3647.6857655354456,3147.3071121233143,4164.440274793716
2024-01-04,3642.3064071786057,3159.511819081909,4142.698996304915
2024-01-05,3646.370367694106,3143.9844590565417,4135.020018851946
2024-01-06,3748.4535194924665,3251.8695921365006,4245.7223415755925
2024-01-07,3700.106186342618,3216.1207026010047,4177.879278980166
2024-01-08,3713.2166274694328,3212.6542046839813,4174.522710423915
2024-01-09,3725.4371985094317,3248.484125159434,4240.510606118518
2024-01-10,3703.3404726494405,3244.8774747604375,4185.980562713878
2024-01-11,3697.2724343384557,3222.0321238431197,4168.164449255624
2024-01-12,3699.84213065602,3212.247007194336,4201.382327922853
2024-01-13,3799.6551843301677,3327.71483354534,4317.229753118
2024-01-14,3748.3080065908025,3227.900252665951,4248.487930631479
2024-01-15,3757.7462858484014,3240.357522246071,4224.790388294807
2024-01-16,3765.693720876477,3247.326944711905,4293.155590596706
2024-01-17,3738.8052161672676,3273.93144262451,4251.1485571102685
2024-01-18,3727.5182423452216,3239.9645719888845,4251.2608504389855
2024-01-19,3724.540481326744,3211.465630725714,4209.911924826135
2024-01-20,3818.581208102348,3327.718757356335,4320.945988211328
2024-01-21,3761.34329723637,3287.148228533925,4256.2901905985045
2024-01-22,3764.879480764671,3291.539564409542,4243.742403675785
2024-01-23,3767.01887643237,3302.0415210571928,4252.0633505309825
2024-01-24,3734.518052571603,3275.0263137651027,4201.272312761071
2024-01-25,3717.910378398876,3200.03711209067,4180.487627314983
2024-01-26,3709.991821553204,3218.7624854437277,4211.599053112526
2024-01-27,3799.5506821990625,3268.44356874544,4279.890557368965
2024-01-28,3738.358183815909,3232.3030260795736,4204.7462603171225
2024-01-29,3738.5235733083123,3262.374453384035,4210.523497725654
2024-01-30,3737.919768832588,3240.1612409629465,4245.056987933879
2024-01-31,3703.333834304766,3206.2141760432614,4159.18437367018
2024-02-01,3685.316035129414,3210.4283383714196,4173.286600451577
2024-02-02,3676.6656358980426,3216.458540747672,4147.848854992722
2024-02-03,3766.1609216964453,3300.757969144747,4265.713478682245
2024-02-04,3705.5503492086837,3190.3595395817706,4252.767172466181
2024-02-05,3706.9084606093065,3216.543029632873,4247.207726559689
2024-02-06,3708.0625738963063,3222.284898946302,4195.024736343
2024-02-07,3675.7444995322526,3213.873650272537,4172.938651650619
2024-02-08,3660.441005295268,3182.0056693786746,4117.756491785089
2024-02-09,3654.881154771774,3127.021096719074,4187.891737894056
2024-02-10,3747.767964042166,3272.5493943910037,4267.435904372442
2024-02-11,3690.7711295015156,3205.893105567757,4173.441748573444
2024-02-12,3695.884998292497,3200.7266326479707,4180.912368028826
2024-02-13,3700.8566051259945,3205.6728462539227,4184.365453609135
2024-02-14,3672.3391428164255,3200.652221353969,4164.000460141834
2024-02-15,3660.7439790787416,3152.885529456216,4130.364750689232
2024-02-16,3658.72943040491,3151.5399672588687,4143.511439586303
2024-02-17,3754.9337112815633,3257.3138200507165,4256.011856417711
2024-02-18,3700.96890471943,3235.747742363035,4201.359086146238
2024-02-19,3708.779531259524,3217.574095716114,4168.1605657592945
2024-02-20,3716.07167972056,3269.7017930513584,4226.542879100231
2024-02-21,3689.4669055188892,3180.484018225341,4194.5340141900415
2024-02-22,3679.3545814779004,3184.523548564578,4157.559945679116
2024-02-23,3678.380797150492,3231.4922523902624,4165.320866528784
2024-02-24,3775.1812296944786,3266.716430413446,4276.93657217861
2024-02-25,3721.3748410628914,3226.4656225320646,4203.151793019517
2024-02-26,3728.921991081883,3281.273736522118,4191.013584104718
2024-02-27,3735.5529452957803,3226.8166463120174,4263.592610592258
2024-02-28,3707.9210017338173,3221.267607193661,4243.346485415818
2024-02-29,3696.4539420608867,3210.125690635755,4180.79449383664
2024-03-01,3693.841925365159,3174.444021525388,4198.37403039877
2024-03-02,3788.7692710111287,3307.616284514359,4294.139209899943
2024-03-03,3732.907009356742,3236.3252115336472,4174.6833835408215
2024-03-04,3738.269814082278,3275.879065139342,4230.481744224661
2024-03-05,3742.6433188696915,3258.4305425646526,4215.714171877467
2024-03-06,3712.736065686146,3227.2723005443354,4208.452876563201
2024-03-07,3699.0298120997586,3202.4376566004776,4208.5118641948775
2024-03-08,3694.2663363571933,3207.307074568429,4146.379511282348
2024-03-09,3787.178205386433,3333.2074129599905,4292.603175111059
2024-03-10,3729.480401235618,3273.236185675628,4222.744124898227
2024-03-11,3733.226434248951,3231.7577857685674,4206.439224084633
2024-03-12,3736.2349579483744,3267.335668496281,4227.095055645426
2024-03-13,3705.2411427184097,3206.872529119191,4191.529229770008
2024-03-14,3690.746543118906,3201.9664540616295,4225.737346708432
2024-03-15,3685.5056025246818,3190.0853081257915,4213.530496748096
2024-03-16,3778.256262803622,3273.0699184826267,4262.491066790577
2024-03-17,3720.7062451579927,3246.207609637422,4217.077328431887
2024-03-18,3724.9052763680975,3177.3198847770987,4209.543439907984
2024-03-19,3728.655975204537,3224.2678050273566,4190.017864310196
2024-03-20,3698.6709458477876,3209.388992673355,4202.072528370936
2024-03-21,3685.423156995352,3189.6261746423024,4180.307057918484
2024-03-22,3681.633070041907,3199.99434856913,4144.062301044916
2024-03-23,3775.9999725232656,3283.6986181884577,4261.534469427718
2024-03-24,3720.1943995883894,3215.2115344381236,4227.422771678214
2024-03-25,3726.215255486585,3283.305615539938,4206.344089470455
2024-03-26,3731.817630480577,3265.3126152130008,4203.58895170544
2024-03-27,3703.6655477485588,3237.265219392018,4194.8837067004415
2024-03-28,3692.1833499364534,3205.2231782024573,4187.377585455636
2024-03-29,3690.0438416034112,3202.3649404094635,4199.8958781507135
2024-03-30,3785.9006258908676,3295.0867569956245,4270.341159691485
2024-03-31,3731.3815002177776,3278.366986208965,4238.8676358874345
2024-04-01,3738.4465051985535,3267.591702353328,4216.680683859342
2024-04-02,3744.8166047814516,3283.475704308152,4218.4502074904985
2024-04-03,3717.127215447556,3199.900433190454,4207.526858764023
2024-04-04,3705.7802783353436,3260.2656072389054,4132.859782771019
2024-04-05,3703.4329759769635,3244.890937179999,4172.786723630353
2024-04-06,3798.7305189153312,3341.9907319712497,4271.224933678682
2024-04-07,3743.2998557576757,3278.2792475886954,4235.042544655846
2024-04-08,3749.1078916671067,3257.7016645174795,4255.4695830577575
2024-04-09,3753.8901864395098,3295.6934276083925,4243.840734466439
2024-04-10,3724.3043457175336,3245.388383386634,4216.824265386586
2024-04-11,3710.7817977092263,3222.685600501629,4206.240643743038
2024-04-12,3706.01605853152,3182.040334723467,4154.352592017047
2024-04-13,3798.6949159774163,3351.5909878303955,4262.554974510038
2024-04-14,3740.493392919981,3302.9764254531574,4254.8464593933
2024-04-15,3743.4310861722593,3244.835028431502,4230.44380460361
2024-04-16,3745.299865865889,3251.3088673151447,4244.814625327678
2024-04-17,3712.8161657800924,3233.4807588994,4233.0093061415155
2024-04-18,3696.4715766338004,3233.779935392633,4190.303833666809
2024-04-19,3689.0198675963984,3211.5043572151953,4189.365519538875
2024-04-20,3779.2078900830834,3311.087832698859,4277.109722762326
2024-04-21,3718.767249560295,3254.7323990769532,4237.400125290073
2024-04-22,3719.770375719702,3248.971103803018,4175.0043062687855
2024-04-23,3720.056989303839,3250.677566583694,4205.05427859312
2024-04-24,3686.385238645943,3220.376637044653,4170.262833249188
2024-04-25,3669.2812380300466,3160.403290260802,4153.689289837897
2024-04-26,3661.5251608332433,3174.419279958946,4188.494887733104
2024-04-27,3751.8813658972085,3260.6474006099693,4250.707791432931
2024-04-28,3692.089466217605,3233.375308207227,4180.277515456589
2024-04-29,3694.219981762002,3229.2036169167427,4179.226010268568
2024-04-30,3696.100604458519,3230.17215410502,4197.1946532150105
2024-05-01,3664.4673446696497,3170.327080825952,4159.403907689133
2024-05-02,3649.814304878991,3204.54950813474,4168.456785801201
2024-05-03,3644.8802334129678,3150.726936253538,4135.6623649066205
2024-05-04,3738.379332803981,3240.6407646675298,4235.7508248052845
2024-05-05,3681.9932227348795,3175.22366210985,4206.667536697027
2024-05-06,3687.7276849711834,3206.362576793269,4161.011295416119
2024-05-07,3693.34019878911,3197.5914504049456,4179.944699759257
2024-05-08,3665.49251185987,3183.560523219798,4184.02435016017
2024-05-09,3654.6019635427147,3145.6416327135944,4115.59496838979
2024-05-10,3653.3296807877987,3138.997687007616,4165.906252816873
2024-05-11,3750.3130854274104,3268.0100295467937,4224.369228868652
2024-05-12,3697.159574560957,3222.719329008843,4182.694768547953
2024-05-13,3705.804961637493,3244.405672708825,4242.030576376246
2024-05-14,3713.942646333467,3222.790548329675,4232.49614019267
2024-05-15,3688.177718119583,3212.277859536562,4194.421235422565
2024-05-16,3678.87967179131,3181.48090677498,4179.6433990651
2024-05-17,3678.671818833954,3212.712471888824,4109.220583787042
